id_element     x[m]     y[m]     z[m]
    0.1117100000E+05   -0.3548408944E-01    0.8701870136E-01    0.0000000000E+00
    0.1117200000E+05   -0.3697488292E-01    0.8639579285E-01    0.0000000000E+00
    0.1117300000E+05   -0.3845474694E-01    0.8574734648E-01    0.0000000000E+00
    0.1117400000E+05   -0.3992324405E-01    0.8507355390E-01    0.0000000000E+00
    0.1117500000E+05   -0.4137994019E-01    0.8437461431E-01    0.0000000000E+00
    0.1117600000E+05   -0.4282440477E-01    0.8365073428E-01    0.0000000000E+00
    0.1117700000E+05   -0.4410836963E-01    0.8298198093E-01    0.0000000000E+00
    0.1117800000E+05   -0.4523421591E-01    0.8237367991E-01    0.0000000000E+00
    0.1117900000E+05   -0.4635167479E-01    0.8175010504E-01    0.0000000000E+00
    0.1118000000E+05   -0.4746053908E-01    0.8111137195E-01    0.0000000000E+00
    0.1118100000E+05   -0.4856060317E-01    0.8045759908E-01    0.0000000000E+00
    0.1118200000E+05   -0.4965166309E-01    0.7978890764E-01    0.0000000000E+00
    0.1118300000E+05   -0.9396595852E-01   -0.1137166468E-02    0.0000000000E+00
    0.1118400000E+05   -0.9391091909E-01   -0.3410833323E-02    0.0000000000E+00
    0.1118500000E+05   -0.9380087247E-01   -0.5682502324E-02    0.0000000000E+00
    0.1118600000E+05   -0.9363588311E-01   -0.7950842867E-02    0.0000000000E+00
    0.1118700000E+05   -0.9341604766E-01   -0.1021452630E-01    0.0000000000E+00
    0.1118800000E+05   -0.9314149488E-01   -0.1247222670E-01    0.0000000000E+00
    0.1118900000E+05   -0.9281238560E-01   -0.1472262163E-01    0.0000000000E+00
    0.1119000000E+05   -0.9242891257E-01   -0.1696439298E-01    0.0000000000E+00
    0.1119100000E+05   -0.9199130042E-01   -0.1919622763E-01    0.0000000000E+00
    0.1119200000E+05   -0.9149980547E-01   -0.2141681832E-01    0.0000000000E+00
    0.1119300000E+05   -0.9095471561E-01   -0.2362486437E-01    0.0000000000E+00
    0.1119400000E+05   -0.9035635012E-01   -0.2581907244E-01    0.0000000000E+00
    0.1119500000E+05   -0.8970505948E-01   -0.2799815729E-01    0.0000000000E+00
    0.1119600000E+05   -0.8928168552E-01   -0.2933585000E-01    0.0000000000E+00
    0.1119700000E+05   -0.8911426442E-01   -0.2984056538E-01    0.0000000000E+00
    0.1119800000E+05   -0.8894399015E-01   -0.3034432534E-01    0.0000000000E+00
    0.1119900000E+05   -0.8862586074E-01   -0.3125626070E-01    0.0000000000E+00
    0.1120000000E+05   -0.8815043970E-01   -0.3257294898E-01    0.0000000000E+00
    0.1120100000E+05   -0.8761588787E-01   -0.3398280716E-01    0.0000000000E+00
    0.1120200000E+05   -0.8701870136E-01   -0.3548408944E-01    0.0000000000E+00
    0.1120300000E+05   -0.8639579285E-01   -0.3697488292E-01    0.0000000000E+00
    0.1120400000E+05   -0.8574734648E-01   -0.3845474694E-01    0.0000000000E+00
    0.1120500000E+05   -0.8507355390E-01   -0.3992324405E-01    0.0000000000E+00
    0.1120600000E+05   -0.8437461431E-01   -0.4137994019E-01    0.0000000000E+00
    0.1120700000E+05   -0.8365073428E-01   -0.4282440477E-01    0.0000000000E+00
    0.1120800000E+05   -0.8298198093E-01   -0.4410836963E-01    0.0000000000E+00
    0.1120900000E+05   -0.8237367991E-01   -0.4523421591E-01    0.0000000000E+00
    0.1121000000E+05   -0.8175010504E-01   -0.4635167479E-01    0.0000000000E+00
    0.1121100000E+05   -0.8111137195E-01   -0.4746053908E-01    0.0000000000E+00
    0.1121200000E+05   -0.8045759908E-01   -0.4856060317E-01    0.0000000000E+00
    0.1121300000E+05   -0.7978890764E-01   -0.4965166309E-01    0.0000000000E+00
    0.1121400000E+05    0.1137166468E-02   -0.9396595852E-01    0.0000000000E+00
    0.1121500000E+05    0.3410833323E-02   -0.9391091909E-01    0.0000000000E+00
    0.1121600000E+05    0.5682502324E-02   -0.9380087247E-01    0.0000000000E+00
    0.1121700000E+05    0.7950842867E-02   -0.9363588311E-01    0.0000000000E+00
    0.1121800000E+05    0.1021452630E-01   -0.9341604766E-01    0.0000000000E+00
    0.1121900000E+05    0.1247222670E-01   -0.9314149488E-01    0.0000000000E+00
    0.1122000000E+05    0.1472262163E-01   -0.9281238560E-01    0.0000000000E+00
    0.1122100000E+05    0.1696439298E-01   -0.9242891257E-01    0.0000000000E+00
    0.1122200000E+05    0.1919622763E-01   -0.9199130042E-01    0.0000000000E+00
    0.1122300000E+05    0.2141681832E-01   -0.9149980547E-01    0.0000000000E+00
    0.1122400000E+05    0.2362486437E-01   -0.9095471561E-01    0.0000000000E+00
    0.1122500000E+05    0.2581907244E-01   -0.9035635012E-01    0.0000000000E+00
    0.1122600000E+05    0.2799815729E-01   -0.8970505948E-01    0.0000000000E+00
    0.1122700000E+05    0.2933585000E-01   -0.8928168552E-01    0.0000000000E+00
    0.1122800000E+05    0.2984056538E-01   -0.8911426442E-01    0.0000000000E+00
    0.1122900000E+05    0.3034432534E-01   -0.8894399015E-01    0.0000000000E+00
    0.1123000000E+05    0.3125626070E-01   -0.8862586074E-01    0.0000000000E+00
    0.1123100000E+05    0.3257294898E-01   -0.8815043970E-01    0.0000000000E+00
    0.1123200000E+05    0.3398280716E-01   -0.8761588787E-01    0.0000000000E+00
    0.1123300000E+05    0.3548408944E-01   -0.8701870136E-01    0.0000000000E+00
    0.1123400000E+05    0.3697488292E-01   -0.8639579285E-01    0.0000000000E+00
    0.1123500000E+05    0.3845474694E-01   -0.8574734648E-01    0.0000000000E+00
    0.1123600000E+05    0.3992324405E-01   -0.8507355390E-01    0.0000000000E+00
    0.1123700000E+05    0.4137994019E-01   -0.8437461431E-01    0.0000000000E+00
    0.1123800000E+05    0.4282440477E-01   -0.8365073428E-01    0.0000000000E+00
    0.1123900000E+05    0.4410836963E-01   -0.8298198093E-01    0.0000000000E+00
    0.1124000000E+05    0.4523421591E-01   -0.8237367991E-01    0.0000000000E+00
    0.1124100000E+05    0.4635167479E-01   -0.8175010504E-01    0.0000000000E+00
    0.1124200000E+05    0.4746053908E-01   -0.8111137195E-01    0.0000000000E+00
    0.1124300000E+05    0.4856060317E-01   -0.8045759908E-01    0.0000000000E+00
    0.1124400000E+05    0.4965166309E-01   -0.7978890764E-01    0.0000000000E+00
    0.1124500000E+05   -0.9396595852E-01    0.1137166468E-02    0.0000000000E+00
    0.1124600000E+05   -0.9391091909E-01    0.3410833323E-02    0.0000000000E+00
    0.1124700000E+05   -0.9380087247E-01    0.5682502324E-02    0.0000000000E+00
    0.1124800000E+05   -0.9363588311E-01    0.7950842867E-02    0.0000000000E+00
    0.1124900000E+05   -0.9341604766E-01    0.1021452630E-01    0.0000000000E+00
    0.1125000000E+05   -0.9314149488E-01    0.1247222670E-01    0.0000000000E+00
    0.1125100000E+05   -0.9281238560E-01    0.1472262163E-01    0.0000000000E+00
    0.1125200000E+05   -0.9242891257E-01    0.1696439298E-01    0.0000000000E+00
    0.1125300000E+05   -0.9199130042E-01    0.1919622763E-01    0.0000000000E+00
    0.1125400000E+05   -0.9149980547E-01    0.2141681832E-01    0.0000000000E+00
    0.1125500000E+05   -0.9095471561E-01    0.2362486437E-01    0.0000000000E+00
    0.1125600000E+05   -0.9035635012E-01    0.2581907244E-01    0.0000000000E+00
    0.1125700000E+05   -0.8970505948E-01    0.2799815729E-01    0.0000000000E+00
    0.1125800000E+05   -0.8928168552E-01    0.2933585000E-01    0.0000000000E+00
    0.1125900000E+05   -0.8911426442E-01    0.2984056538E-01    0.0000000000E+00
    0.1126000000E+05   -0.8894399015E-01    0.3034432534E-01    0.0000000000E+00
    0.1126100000E+05   -0.8862586074E-01    0.3125626070E-01    0.0000000000E+00
    0.1126200000E+05   -0.8815043970E-01    0.3257294898E-01    0.0000000000E+00
    0.1126300000E+05   -0.8761588787E-01    0.3398280716E-01    0.0000000000E+00
    0.1126400000E+05   -0.8701870136E-01    0.3548408944E-01    0.0000000000E+00
    0.1126500000E+05   -0.8639579285E-01    0.3697488292E-01    0.0000000000E+00
    0.1126600000E+05   -0.8574734648E-01    0.3845474694E-01    0.0000000000E+00
    0.1126700000E+05   -0.8507355390E-01    0.3992324405E-01    0.0000000000E+00
    0.1126800000E+05   -0.8437461431E-01    0.4137994019E-01    0.0000000000E+00
    0.1126900000E+05   -0.8365073428E-01    0.4282440477E-01    0.0000000000E+00
    0.1127000000E+05   -0.8298198093E-01    0.4410836963E-01    0.0000000000E+00
    0.1127100000E+05   -0.8237367991E-01    0.4523421591E-01    0.0000000000E+00
    0.1127200000E+05   -0.8175010504E-01    0.4635167479E-01    0.0000000000E+00
    0.1127300000E+05   -0.8111137195E-01    0.4746053908E-01    0.0000000000E+00
    0.1127400000E+05   -0.8045759908E-01    0.4856060317E-01    0.0000000000E+00
    0.1127500000E+05   -0.7978890764E-01    0.4965166309E-01    0.0000000000E+00
    0.1127600000E+05    0.1137166468E-02    0.9396595852E-01    0.0000000000E+00
    0.1127700000E+05    0.3410833323E-02    0.9391091909E-01    0.0000000000E+00
    0.1127800000E+05    0.5682502324E-02    0.9380087247E-01    0.0000000000E+00
    0.1127900000E+05    0.7950842867E-02    0.9363588311E-01    0.0000000000E+00
    0.1128000000E+05    0.1021452630E-01    0.9341604766E-01    0.0000000000E+00
    0.1128100000E+05    0.1247222670E-01    0.9314149488E-01    0.0000000000E+00
    0.1128200000E+05    0.1472262163E-01    0.9281238560E-01    0.0000000000E+00
    0.1128300000E+05    0.1696439298E-01    0.9242891257E-01    0.0000000000E+00
    0.1128400000E+05    0.1919622763E-01    0.9199130042E-01    0.0000000000E+00
    0.1128500000E+05    0.2141681832E-01    0.9149980547E-01    0.0000000000E+00
    0.1128600000E+05    0.2362486437E-01    0.9095471561E-01    0.0000000000E+00
    0.1128700000E+05    0.2581907244E-01    0.9035635012E-01    0.0000000000E+00
    0.1128800000E+05    0.2799815729E-01    0.8970505948E-01    0.0000000000E+00
    0.1128900000E+05    0.2933585000E-01    0.8928168552E-01    0.0000000000E+00
    0.1129000000E+05    0.2984056538E-01    0.8911426442E-01    0.0000000000E+00
    0.1129100000E+05    0.3034432534E-01    0.8894399015E-01    0.0000000000E+00
    0.1129200000E+05    0.3125626070E-01    0.8862586074E-01    0.0000000000E+00
    0.1129300000E+05    0.3257294898E-01    0.8815043970E-01    0.0000000000E+00
    0.1129400000E+05    0.3398280716E-01    0.8761588787E-01    0.0000000000E+00
    0.1129500000E+05    0.3548408944E-01    0.8701870136E-01    0.0000000000E+00
    0.1129600000E+05    0.3697488292E-01    0.8639579285E-01    0.0000000000E+00
    0.1129700000E+05    0.3845474694E-01    0.8574734648E-01    0.0000000000E+00
    0.1129800000E+05    0.3992324405E-01    0.8507355390E-01    0.0000000000E+00
    0.1129900000E+05    0.4137994019E-01    0.8437461431E-01    0.0000000000E+00
    0.1130000000E+05    0.4282440477E-01    0.8365073428E-01    0.0000000000E+00
    0.1130100000E+05    0.4410836963E-01    0.8298198093E-01    0.0000000000E+00
    0.1130200000E+05    0.4523421591E-01    0.8237367991E-01    0.0000000000E+00
    0.1130300000E+05    0.4635167479E-01    0.8175010504E-01    0.0000000000E+00
    0.1130400000E+05    0.4746053908E-01    0.8111137195E-01    0.0000000000E+00
    0.1130500000E+05    0.4856060317E-01    0.8045759908E-01    0.0000000000E+00
    0.1130600000E+05    0.4965166309E-01    0.7978890764E-01    0.0000000000E+00
    0.1130700000E+05    0.9396595852E-01   -0.1137166468E-02    0.0000000000E+00
    0.1130800000E+05    0.9391091909E-01   -0.3410833323E-02    0.0000000000E+00
    0.1130900000E+05    0.9380087247E-01   -0.5682502324E-02    0.0000000000E+00
    0.1131000000E+05    0.9363588311E-01   -0.7950842867E-02    0.0000000000E+00
    0.1131100000E+05    0.9341604766E-01   -0.1021452630E-01    0.0000000000E+00
    0.1131200000E+05    0.9314149488E-01   -0.1247222670E-01    0.0000000000E+00
    0.1131300000E+05    0.9281238560E-01   -0.1472262163E-01    0.0000000000E+00
    0.1131400000E+05    0.9242891257E-01   -0.1696439298E-01    0.0000000000E+00
    0.1131500000E+05    0.9199130042E-01   -0.1919622763E-01    0.0000000000E+00
    0.1131600000E+05    0.9149980547E-01   -0.2141681832E-01    0.0000000000E+00
    0.1131700000E+05    0.9095471561E-01   -0.2362486437E-01    0.0000000000E+00
    0.1131800000E+05    0.9035635012E-01   -0.2581907244E-01    0.0000000000E+00
    0.1131900000E+05    0.8970505948E-01   -0.2799815729E-01    0.0000000000E+00
    0.1132000000E+05    0.8928168552E-01   -0.2933585000E-01    0.0000000000E+00
    0.1132100000E+05    0.8911426442E-01   -0.2984056538E-01    0.0000000000E+00
    0.1132200000E+05    0.8894399015E-01   -0.3034432534E-01    0.0000000000E+00
    0.1132300000E+05    0.8862586074E-01   -0.3125626070E-01    0.0000000000E+00
    0.1132400000E+05    0.8815043970E-01   -0.3257294898E-01    0.0000000000E+00
    0.1132500000E+05    0.8761588787E-01   -0.3398280716E-01    0.0000000000E+00
    0.1132600000E+05    0.8701870136E-01   -0.3548408944E-01    0.0000000000E+00
    0.1132700000E+05    0.8639579285E-01   -0.3697488292E-01    0.0000000000E+00
    0.1132800000E+05    0.8574734648E-01   -0.3845474694E-01    0.0000000000E+00
    0.1132900000E+05    0.8507355390E-01   -0.3992324405E-01    0.0000000000E+00
    0.1133000000E+05    0.8437461431E-01   -0.4137994019E-01    0.0000000000E+00
    0.1133100000E+05    0.8365073428E-01   -0.4282440477E-01    0.0000000000E+00
    0.1133200000E+05    0.8298198093E-01   -0.4410836963E-01    0.0000000000E+00
    0.1133300000E+05    0.8237367991E-01   -0.4523421591E-01    0.0000000000E+00
    0.1133400000E+05    0.8175010504E-01   -0.4635167479E-01    0.0000000000E+00
    0.1133500000E+05    0.8111137195E-01   -0.4746053908E-01    0.0000000000E+00
    0.1133600000E+05    0.8045759908E-01   -0.4856060317E-01    0.0000000000E+00
    0.1133700000E+05    0.7978890764E-01   -0.4965166309E-01    0.0000000000E+00
    0.1133800000E+05   -0.1137166468E-02   -0.9396595852E-01    0.0000000000E+00
    0.1133900000E+05   -0.3410833323E-02   -0.9391091909E-01    0.0000000000E+00
    0.1134000000E+05   -0.5682502324E-02   -0.9380087247E-01    0.0000000000E+00
    0.1134100000E+05   -0.7950842867E-02   -0.9363588311E-01    0.0000000000E+00
    0.1134200000E+05   -0.1021452630E-01   -0.9341604766E-01    0.0000000000E+00
    0.1134300000E+05   -0.1247222670E-01   -0.9314149488E-01    0.0000000000E+00
    0.1134400000E+05   -0.1472262163E-01   -0.9281238560E-01    0.0000000000E+00
    0.1134500000E+05   -0.1696439298E-01   -0.9242891257E-01    0.0000000000E+00
    0.1134600000E+05   -0.1919622763E-01   -0.9199130042E-01    0.0000000000E+00
    0.1134700000E+05   -0.2141681832E-01   -0.9149980547E-01    0.0000000000E+00
    0.1134800000E+05   -0.2362486437E-01   -0.9095471561E-01    0.0000000000E+00
    0.1134900000E+05   -0.2581907244E-01   -0.9035635012E-01    0.0000000000E+00
    0.1135000000E+05   -0.2799815729E-01   -0.8970505948E-01    0.0000000000E+00
    0.1135100000E+05   -0.2933585000E-01   -0.8928168552E-01    0.0000000000E+00
    0.1135200000E+05   -0.2984056538E-01   -0.8911426442E-01    0.0000000000E+00
    0.1135300000E+05   -0.3034432534E-01   -0.8894399015E-01    0.0000000000E+00
    0.1135400000E+05   -0.3125626070E-01   -0.8862586074E-01    0.0000000000E+00
    0.1135500000E+05   -0.3257294898E-01   -0.8815043970E-01    0.0000000000E+00
    0.1135600000E+05   -0.3398280716E-01   -0.8761588787E-01    0.0000000000E+00
    0.1135700000E+05   -0.3548408944E-01   -0.8701870136E-01    0.0000000000E+00
    0.1135800000E+05   -0.3697488292E-01   -0.8639579285E-01    0.0000000000E+00
    0.1135900000E+05   -0.3845474694E-01   -0.8574734648E-01    0.0000000000E+00
    0.1136000000E+05   -0.3992324405E-01   -0.8507355390E-01    0.0000000000E+00
    0.1136100000E+05   -0.4137994019E-01   -0.8437461431E-01    0.0000000000E+00
    0.1136200000E+05   -0.4282440477E-01   -0.8365073428E-01    0.0000000000E+00
    0.1136300000E+05   -0.4410836963E-01   -0.8298198093E-01    0.0000000000E+00
    0.1136400000E+05   -0.4523421591E-01   -0.8237367991E-01    0.0000000000E+00
    0.1136500000E+05   -0.4635167479E-01   -0.8175010504E-01    0.0000000000E+00
    0.1136600000E+05   -0.4746053908E-01   -0.8111137195E-01    0.0000000000E+00
    0.1136700000E+05   -0.4856060317E-01   -0.8045759908E-01    0.0000000000E+00
    0.1136800000E+05   -0.4965166309E-01   -0.7978890764E-01    0.0000000000E+00
    0.1136900000E+05   -0.5049688015E-01    0.7925801730E-01    0.0000000000E+00
    0.1137000000E+05   -0.5109972993E-01    0.7887069045E-01    0.0000000000E+00
    0.1137100000E+05   -0.5169960894E-01    0.7847877832E-01    0.0000000000E+00
    0.1137200000E+05   -0.7925801730E-01   -0.5049688015E-01    0.0000000000E+00
    0.1137300000E+05   -0.7887069045E-01   -0.5109972993E-01    0.0000000000E+00
    0.1137400000E+05   -0.7847877832E-01   -0.5169960894E-01    0.0000000000E+00
    0.1137500000E+05    0.5049688015E-01   -0.7925801730E-01    0.0000000000E+00
    0.1137600000E+05    0.5109972993E-01   -0.7887069045E-01    0.0000000000E+00
    0.1137700000E+05    0.5169960894E-01   -0.7847877832E-01    0.0000000000E+00
    0.1137800000E+05   -0.7925801730E-01    0.5049688015E-01    0.0000000000E+00
    0.1137900000E+05   -0.7887069045E-01    0.5109972993E-01    0.0000000000E+00
    0.1138000000E+05   -0.7847877832E-01    0.5169960894E-01    0.0000000000E+00
    0.1138100000E+05    0.5049688015E-01    0.7925801730E-01    0.0000000000E+00
    0.1138200000E+05    0.5109972993E-01    0.7887069045E-01    0.0000000000E+00
    0.1138300000E+05    0.5169960894E-01    0.7847877832E-01    0.0000000000E+00
    0.1138400000E+05    0.7925801730E-01   -0.5049688015E-01    0.0000000000E+00
    0.1138500000E+05    0.7887069045E-01   -0.5109972993E-01    0.0000000000E+00
    0.1138600000E+05    0.7847877832E-01   -0.5169960894E-01    0.0000000000E+00
    0.1138700000E+05   -0.5049688015E-01   -0.7925801730E-01    0.0000000000E+00
    0.1138800000E+05   -0.5109972993E-01   -0.7887069045E-01    0.0000000000E+00
    0.1138900000E+05   -0.5169960894E-01   -0.7847877832E-01    0.0000000000E+00
    0.1139000000E+05   -0.5296554547E-01    0.7762403076E-01    0.0000000000E+00
    0.1139100000E+05   -0.5488051401E-01    0.7628216266E-01    0.0000000000E+00
    0.1139200000E+05   -0.5676150266E-01    0.7489306360E-01    0.0000000000E+00
    0.1139300000E+05   -0.5860734677E-01    0.7345759363E-01    0.0000000000E+00
    0.1139400000E+05   -0.6041690349E-01    0.7197664157E-01    0.0000000000E+00
    0.1139500000E+05   -0.6218905239E-01    0.7045112435E-01    0.0000000000E+00
    0.1139600000E+05   -0.6392269622E-01    0.6888198651E-01    0.0000000000E+00
    0.1139700000E+05   -0.6561676160E-01    0.6727019961E-01    0.0000000000E+00
    0.1139800000E+05   -0.7762403076E-01   -0.5296554547E-01    0.0000000000E+00
    0.1139900000E+05   -0.7628216266E-01   -0.5488051401E-01    0.0000000000E+00
    0.1140000000E+05   -0.7489306360E-01   -0.5676150266E-01    0.0000000000E+00
    0.1140100000E+05   -0.7345759363E-01   -0.5860734677E-01    0.0000000000E+00
    0.1140200000E+05   -0.7197664157E-01   -0.6041690349E-01    0.0000000000E+00
    0.1140300000E+05   -0.7045112435E-01   -0.6218905239E-01    0.0000000000E+00
    0.1140400000E+05   -0.6888198651E-01   -0.6392269622E-01    0.0000000000E+00
    0.1140500000E+05   -0.6727019961E-01   -0.6561676160E-01    0.0000000000E+00
    0.1140600000E+05    0.5296554547E-01   -0.7762403076E-01    0.0000000000E+00
    0.1140700000E+05    0.5488051401E-01   -0.7628216266E-01    0.0000000000E+00
    0.1140800000E+05    0.5676150266E-01   -0.7489306360E-01    0.0000000000E+00
    0.1140900000E+05    0.5860734677E-01   -0.7345759363E-01    0.0000000000E+00
    0.1141000000E+05    0.6041690349E-01   -0.7197664157E-01    0.0000000000E+00
    0.1141100000E+05    0.6218905239E-01   -0.7045112435E-01    0.0000000000E+00
    0.1141200000E+05    0.6392269622E-01   -0.6888198651E-01    0.0000000000E+00
    0.1141300000E+05    0.6561676160E-01   -0.6727019961E-01    0.0000000000E+00
    0.1141400000E+05   -0.7762403076E-01    0.5296554547E-01    0.0000000000E+00
    0.1141500000E+05   -0.7628216266E-01    0.5488051401E-01    0.0000000000E+00
    0.1141600000E+05   -0.7489306360E-01    0.5676150266E-01    0.0000000000E+00
    0.1141700000E+05   -0.7345759363E-01    0.5860734677E-01    0.0000000000E+00
    0.1141800000E+05   -0.7197664157E-01    0.6041690349E-01    0.0000000000E+00
    0.1141900000E+05   -0.7045112435E-01    0.6218905239E-01    0.0000000000E+00
    0.1142000000E+05   -0.6888198651E-01    0.6392269622E-01    0.0000000000E+00
    0.1142100000E+05   -0.6727019961E-01    0.6561676160E-01    0.0000000000E+00
    0.1142200000E+05    0.5296554547E-01    0.7762403076E-01    0.0000000000E+00
    0.1142300000E+05    0.5488051401E-01    0.7628216266E-01    0.0000000000E+00
    0.1142400000E+05    0.5676150266E-01    0.7489306360E-01    0.0000000000E+00
    0.1142500000E+05    0.5860734677E-01    0.7345759363E-01    0.0000000000E+00
    0.1142600000E+05    0.6041690349E-01    0.7197664157E-01    0.0000000000E+00
    0.1142700000E+05    0.6218905239E-01    0.7045112435E-01    0.0000000000E+00
    0.1142800000E+05    0.6392269622E-01    0.6888198651E-01    0.0000000000E+00
    0.1142900000E+05    0.6561676160E-01    0.6727019961E-01    0.0000000000E+00
    0.1143000000E+05    0.7762403076E-01   -0.5296554547E-01    0.0000000000E+00
    0.1143100000E+05    0.7628216266E-01   -0.5488051401E-01    0.0000000000E+00
    0.1143200000E+05    0.7489306360E-01   -0.5676150266E-01    0.0000000000E+00
    0.1143300000E+05    0.7345759363E-01   -0.5860734677E-01    0.0000000000E+00
    0.1143400000E+05    0.7197664157E-01   -0.6041690349E-01    0.0000000000E+00
    0.1143500000E+05    0.7045112435E-01   -0.6218905239E-01    0.0000000000E+00
    0.1143600000E+05    0.6888198651E-01   -0.6392269622E-01    0.0000000000E+00
    0.1143700000E+05    0.6727019961E-01   -0.6561676160E-01    0.0000000000E+00
    0.1143800000E+05   -0.5296554547E-01   -0.7762403076E-01    0.0000000000E+00
    0.1143900000E+05   -0.5488051401E-01   -0.7628216266E-01    0.0000000000E+00
    0.1144000000E+05   -0.5676150266E-01   -0.7489306360E-01    0.0000000000E+00
    0.1144100000E+05   -0.5860734677E-01   -0.7345759363E-01    0.0000000000E+00
